smiles,atom_type,atom_idx,original_prediction,modified_prediction,importance
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,18,-2.7371625900268555,-3.0629444122314453,0.32578182220458984
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,19,-2.7371625900268555,-3.084819793701172,0.3476572036743164
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,20,-2.7371625900268555,-3.3427882194519043,0.6056256294250488
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,21,-2.7371625900268555,-4.022928714752197,1.2857661247253418
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,22,-2.7371625900268555,-3.1319289207458496,0.39476633071899414
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,23,-2.7371625900268555,-3.1319289207458496,0.39476633071899414
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,24,-2.7371625900268555,-2.9446568489074707,0.20749425888061523
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,25,-2.7371625900268555,-2.970017433166504,0.23285484313964844
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,26,-2.7371625900268555,-3.0140748023986816,0.27691221237182617
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,27,-2.7371625900268555,-3.1272449493408203,0.39008235931396484
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,28,-2.7371625900268555,-3.095874786376953,0.35871219635009766
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,29,-2.7371625900268555,-3.1272449493408203,0.39008235931396484
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Carbon,30,-2.7371625900268555,-3.0140748023986816,0.27691221237182617
[Cl-].Cn1c2ccccc2c(C=CC3=[N+](C)c4ccccc4C3(C)C)c1c5ccccc5,Chlorine,0,-2.7371625900268555,-2.7700142860412598,0.0328516960144043
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,0,-4.3437113761901855,-4.636910438537598,0.2931990623474121
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,1,-4.3437113761901855,-4.439321041107178,0.09560966491699219
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,2,-4.3437113761901855,-4.636910438537598,0.2931990623474121
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,3,-4.3437113761901855,-4.156123161315918,0.18758821487426758
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,4,-4.3437113761901855,-4.2281317710876465,0.11557960510253906
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,5,-4.3437113761901855,-4.071682453155518,0.27202892303466797
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,6,-4.3437113761901855,-4.452134132385254,0.10842275619506836
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,7,-4.3437113761901855,-4.336825847625732,0.006885528564453125
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,8,-4.3437113761901855,-4.253204345703125,0.09050703048706055
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,9,-4.3437113761901855,-4.2975664138793945,0.046144962310791016
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,10,-4.3437113761901855,-4.5284600257873535,0.18474864959716797
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,11,-4.3437113761901855,-4.676565647125244,0.3328542709350586
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,12,-4.3437113761901855,-4.924122333526611,0.5804109573364258
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,14,-4.3437113761901855,-4.951785564422607,0.6080741882324219
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,15,-4.3437113761901855,-4.772710800170898,0.4289994239807129
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Carbon,16,-4.3437113761901855,-4.5295209884643555,0.18580961227416992
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]3(C)OCC[C@H]23,Oxygen,13,-4.3437113761901855,-5.213789463043213,0.8700780868530273
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,0,-2.8667006492614746,-3.3652572631835938,0.49855661392211914
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,1,-2.8667006492614746,-3.22113037109375,0.3544297218322754
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,2,-2.8667006492614746,-3.42933988571167,0.5626392364501953
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,4,-2.8667006492614746,-3.354470729827881,0.48777008056640625
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,9,-2.8667006492614746,-3.3335938453674316,0.46689319610595703
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,10,-2.8667006492614746,-3.346362590789795,0.4796619415283203
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,11,-2.8667006492614746,-3.4140896797180176,0.547389030456543
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,12,-2.8667006492614746,-3.479219436645508,0.6125187873840332
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,14,-2.8667006492614746,-3.4140896797180176,0.547389030456543
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,15,-2.8667006492614746,-3.346362590789795,0.4796619415283203
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,17,-2.8667006492614746,-3.4125165939331055,0.5458159446716309
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Carbon,18,-2.8667006492614746,-3.8419713973999023,0.9752707481384277
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Nitrogen,3,-2.8667006492614746,-3.4156975746154785,0.5489969253540039
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Nitrogen,5,-2.8667006492614746,-2.6746344566345215,0.19206619262695312
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Nitrogen,13,-2.8667006492614746,-3.902132034301758,1.0354313850402832
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Nitrogen,16,-2.8667006492614746,-3.5960826873779297,0.7293820381164551
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Oxygen,7,-2.8667006492614746,-3.427175521850586,0.5604748725891113
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1C,Oxygen,8,-2.8667006492614746,-3.427175521850586,0.5604748725891113
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,1,-2.728010654449463,-3.254622459411621,0.5266118049621582
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,2,-2.728010654449463,-3.021069049835205,0.2930583953857422
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,3,-2.728010654449463,-3.15269136428833,0.4246807098388672
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,4,-2.728010654449463,-3.2974777221679688,0.5694670677185059
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,5,-2.728010654449463,-3.161529541015625,0.4335188865661621
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,6,-2.728010654449463,-3.2974777221679688,0.5694670677185059
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,7,-2.728010654449463,-3.15269136428833,0.4246807098388672
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,8,-2.728010654449463,-3.1475830078125,0.4195723533630371
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,9,-2.728010654449463,-3.342219352722168,0.6142086982727051
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,10,-2.728010654449463,-3.6490888595581055,0.9210782051086426
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,11,-2.728010654449463,-3.4703168869018555,0.7423062324523926
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,12,-2.728010654449463,-2.983096122741699,0.25508546829223633
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,13,-2.728010654449463,-3.53220796585083,0.8041973114013672
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,16,-2.728010654449463,-3.168959617614746,0.4409489631652832
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Carbon,17,-2.728010654449463,-3.411684989929199,0.6836743354797363
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Oxygen,0,-2.728010654449463,-3.5701489448547363,0.8421382904052734
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Oxygen,14,-2.728010654449463,-3.6334304809570312,0.9054198265075684
O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Oxygen,15,-2.728010654449463,-3.9716806411743164,1.2436699867248535
CC(C)(C)CCCO,Carbon,0,-1.050220012664795,-0.807698667049408,0.24252134561538696
CC(C)(C)CCCO,Carbon,1,-1.050220012664795,-1.5261489152908325,0.4759289026260376
CC(C)(C)CCCO,Carbon,2,-1.050220012664795,-0.807698667049408,0.24252134561538696
CC(C)(C)CCCO,Carbon,3,-1.050220012664795,-0.807698667049408,0.24252134561538696
CC(C)(C)CCCO,Carbon,4,-1.050220012664795,-0.6020511984825134,0.4481688141822815
CC(C)(C)CCCO,Carbon,5,-1.050220012664795,-1.4587510824203491,0.4085310697555542
CC(C)(C)CCCO,Carbon,6,-1.050220012664795,-3.5378823280334473,2.4876623153686523
CC(C)(C)CCCO,Oxygen,7,-1.050220012664795,-4.317272663116455,3.26705265045166
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,1,-2.7045741081237793,-3.7258620262145996,1.0212879180908203
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,3,-2.7045741081237793,-2.9215431213378906,0.21696901321411133
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,4,-2.7045741081237793,-2.6513423919677734,0.05323171615600586
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,5,-2.7045741081237793,-2.5583033561706543,0.146270751953125
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,7,-2.7045741081237793,-3.170473098754883,0.4658989906311035
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,8,-2.7045741081237793,-3.382477283477783,0.6779031753540039
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,9,-2.7045741081237793,-3.474480152130127,0.7699060440063477
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,10,-2.7045741081237793,-3.163252353668213,0.4586782455444336
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,12,-2.7045741081237793,-3.474480152130127,0.7699060440063477
OC(=O)CCCOC1=CC=C(Cl)C=C1,Carbon,13,-2.7045741081237793,-3.382477283477783,0.6779031753540039
OC(=O)CCCOC1=CC=C(Cl)C=C1,Oxygen,0,-2.7045741081237793,-4.51668119430542,1.8121070861816406
OC(=O)CCCOC1=CC=C(Cl)C=C1,Oxygen,2,-2.7045741081237793,-4.402698516845703,1.6981244087219238
OC(=O)CCCOC1=CC=C(Cl)C=C1,Oxygen,6,-2.7045741081237793,-2.604562282562256,0.10001182556152344
OC(=O)CCCOC1=CC=C(Cl)C=C1,Chlorine,11,-2.7045741081237793,-3.3609938621520996,0.6564197540283203
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,0,-5.017854690551758,-6.084805011749268,1.0669503211975098
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,5,-5.017854690551758,-5.318967819213867,0.3011131286621094
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,6,-5.017854690551758,-5.0909504890441895,0.07309579849243164
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,7,-5.017854690551758,-5.236759662628174,0.21890497207641602
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,8,-5.017854690551758,-5.23907995223999,0.22122526168823242
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,10,-5.017854690551758,-4.974991321563721,0.04286336898803711
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,11,-5.017854690551758,-5.290162086486816,0.2723073959350586
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,12,-5.017854690551758,-5.337335109710693,0.31948041915893555
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,13,-5.017854690551758,-5.266050815582275,0.24819612503051758
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,15,-5.017854690551758,-4.776617050170898,0.24123764038085938
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,16,-5.017854690551758,-4.882007122039795,0.1358475685119629
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,18,-5.017854690551758,-4.866267681121826,0.15158700942993164
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,19,-5.017854690551758,-5.205839157104492,0.18798446655273438
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,20,-5.017854690551758,-5.433255672454834,0.41540098190307617
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,21,-5.017854690551758,-5.433305740356445,0.4154510498046875
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,22,-5.017854690551758,-5.205270767211914,0.18741607666015625
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,23,-5.017854690551758,-4.86086368560791,0.15699100494384766
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,24,-5.017854690551758,-4.915711879730225,0.1021428108215332
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,26,-5.017854690551758,-4.707107067108154,0.3107476234436035
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,27,-5.017854690551758,-5.236759662628174,0.21890497207641602
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Carbon,28,-5.017854690551758,-5.0909504890441895,0.07309579849243164
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Nitrogen,9,-5.017854690551758,-4.5231404304504395,0.49471426010131836
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Oxygen,2,-5.017854690551758,-6.206979274749756,1.189124584197998
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Oxygen,3,-5.017854690551758,-6.206979274749756,1.189124584197998
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Oxygen,4,-5.017854690551758,-4.853248119354248,0.16460657119750977
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Oxygen,14,-5.017854690551758,-5.727950572967529,0.7100958824157715
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Oxygen,17,-5.017854690551758,-5.217794895172119,0.19994020462036133
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,Oxygen,25,-5.017854690551758,-5.197116851806641,0.1792621612548828
CO[P](=S)(OC)SCCSC(C)C,Carbon,0,-3.720020294189453,-5.273214817047119,1.553194522857666
CO[P](=S)(OC)SCCSC(C)C,Carbon,5,-3.720020294189453,-5.273214340209961,1.5531940460205078
CO[P](=S)(OC)SCCSC(C)C,Carbon,7,-3.720020294189453,-3.2025647163391113,0.5174555778503418
CO[P](=S)(OC)SCCSC(C)C,Carbon,8,-3.720020294189453,-3.534508228302002,0.18551206588745117
CO[P](=S)(OC)SCCSC(C)C,Carbon,10,-3.720020294189453,-4.494874477386475,0.7748541831970215
CO[P](=S)(OC)SCCSC(C)C,Carbon,11,-3.720020294189453,-4.857579708099365,1.137559413909912
CO[P](=S)(OC)SCCSC(C)C,Carbon,12,-3.720020294189453,-4.857579708099365,1.137559413909912
CO[P](=S)(OC)SCCSC(C)C,Oxygen,1,-3.720020294189453,-4.4537835121154785,0.7337632179260254
CO[P](=S)(OC)SCCSC(C)C,Oxygen,4,-3.720020294189453,-4.4537835121154785,0.7337632179260254
CO[P](=S)(OC)SCCSC(C)C,Sulfur,3,-3.720020294189453,-3.2086167335510254,0.5114035606384277
CO[P](=S)(OC)SCCSC(C)C,Sulfur,6,-3.720020294189453,-2.5052456855773926,1.2147746086120605
CO[P](=S)(OC)SCCSC(C)C,Sulfur,9,-3.720020294189453,-3.527456283569336,0.1925640106201172
OCc1ccccc1,Carbon,1,-0.6119370460510254,-3.246170997619629,2.6342339515686035
OCc1ccccc1,Carbon,2,-0.6119370460510254,-1.2381694316864014,0.626232385635376
OCc1ccccc1,Carbon,3,-0.6119370460510254,-1.1113417148590088,0.4994046688079834
OCc1ccccc1,Carbon,4,-0.6119370460510254,-1.1153664588928223,0.5034294128417969
OCc1ccccc1,Carbon,5,-0.6119370460510254,-0.9159587025642395,0.3040216565132141
OCc1ccccc1,Carbon,6,-0.6119370460510254,-1.1153664588928223,0.5034294128417969
OCc1ccccc1,Carbon,7,-0.6119370460510254,-1.1113417148590088,0.4994046688079834
OCc1ccccc1,Oxygen,0,-0.6119370460510254,-3.357217311859131,2.7452802658081055
CN(C)CCNC(=O)NC1CCCCC1,Carbon,0,-1.0275803804397583,-2.4536705017089844,1.426090121269226
CN(C)CCNC(=O)NC1CCCCC1,Carbon,2,-1.0275803804397583,-2.4536705017089844,1.426090121269226
CN(C)CCNC(=O)NC1CCCCC1,Carbon,3,-1.0275803804397583,-1.797203540802002,0.7696231603622437
CN(C)CCNC(=O)NC1CCCCC1,Carbon,4,-1.0275803804397583,-1.5404847860336304,0.5129044055938721
CN(C)CCNC(=O)NC1CCCCC1,Carbon,6,-1.0275803804397583,-2.0275039672851562,0.999923586845398
CN(C)CCNC(=O)NC1CCCCC1,Carbon,9,-1.0275803804397583,-1.710105061531067,0.6825246810913086
CN(C)CCNC(=O)NC1CCCCC1,Carbon,10,-1.0275803804397583,-1.5045454502105713,0.476965069770813
CN(C)CCNC(=O)NC1CCCCC1,Carbon,11,-1.0275803804397583,-1.0900403261184692,0.06245994567871094
CN(C)CCNC(=O)NC1CCCCC1,Carbon,12,-1.0275803804397583,-0.9596731662750244,0.06790721416473389
CN(C)CCNC(=O)NC1CCCCC1,Carbon,13,-1.0275803804397583,-1.0900403261184692,0.06245994567871094
CN(C)CCNC(=O)NC1CCCCC1,Carbon,14,-1.0275803804397583,-1.5045454502105713,0.476965069770813
CN(C)CCNC(=O)NC1CCCCC1,Nitrogen,1,-1.0275803804397583,-3.8514513969421387,2.8238710165023804
CN(C)CCNC(=O)NC1CCCCC1,Nitrogen,5,-1.0275803804397583,-1.344741702079773,0.31716132164001465
CN(C)CCNC(=O)NC1CCCCC1,Nitrogen,8,-1.0275803804397583,-2.160909652709961,1.1333292722702026
CN(C)CCNC(=O)NC1CCCCC1,Oxygen,7,-1.0275803804397583,-2.0073063373565674,0.9797259569168091
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,0,-3.2123312950134277,-4.304080963134766,1.091749668121338
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,2,-3.2123312950134277,-4.033107757568359,0.8207764625549316
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,5,-3.2123312950134277,-4.120600700378418,0.9082694053649902
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,6,-3.2123312950134277,-3.679536819458008,0.4672055244445801
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,7,-3.2123312950134277,-3.6606245040893555,0.44829320907592773
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,9,-3.2123312950134277,-3.5977492332458496,0.3854179382324219
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,11,-3.2123312950134277,-3.456737995147705,0.24440670013427734
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,12,-3.2123312950134277,-3.4140143394470215,0.20168304443359375
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,13,-3.2123312950134277,-3.3677687644958496,0.15543746948242188
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,14,-3.2123312950134277,-3.398254871368408,0.18592357635498047
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,15,-3.2123312950134277,-3.4459996223449707,0.23366832733154297
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,16,-3.2123312950134277,-3.318592071533203,0.10626077651977539
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,17,-3.2123312950134277,-3.446000099182129,0.23366880416870117
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,18,-3.2123312950134277,-3.398254871368408,0.18592357635498047
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Carbon,19,-3.2123312950134277,-3.9144845008850098,0.702153205871582
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Nitrogen,10,-3.2123312950134277,-3.6753220558166504,0.46299076080322266
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Oxygen,3,-3.2123312950134277,-4.673126220703125,1.4607949256896973
CN1C(=O)N(C)C2=C([NH]C(=N2)\C=C\C3=CC=CC=C3)C1=O,Oxygen,20,-3.2123312950134277,-4.650031566619873,1.4377002716064453
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,1,-5.977867603302002,-6.3439764976501465,0.36610889434814453
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,3,-5.977867603302002,-6.392968654632568,0.4151010513305664
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,7,-5.977867603302002,-5.924358367919922,0.05350923538208008
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,8,-5.977867603302002,-5.968460559844971,0.00940704345703125
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,10,-5.977867603302002,-6.007317543029785,0.029449939727783203
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,11,-5.977867603302002,-6.220457553863525,0.24258995056152344
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,13,-5.977867603302002,-6.401924133300781,0.4240565299987793
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,16,-5.977867603302002,-6.343712329864502,0.3658447265625
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,18,-5.977867603302002,-6.040607452392578,0.06273984909057617
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,19,-5.977867603302002,-6.055029392242432,0.07716178894042969
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,21,-5.977867603302002,-6.377655506134033,0.39978790283203125
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,22,-5.977867603302002,-6.556984901428223,0.5791172981262207
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,23,-5.977867603302002,-6.377655506134033,0.39978790283203125
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,24,-5.977867603302002,-6.055029392242432,0.07716178894042969
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,26,-5.977867603302002,-6.007317543029785,0.029449939727783203
FC(F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,Carbon,27,-5.977867603302002,-5.968460559844971,0.00940704345703125
