id,smiles,actual_solubility,predicted_solubility,error,abs_error
Cc1cccc(O)c1C,Cc1cccc(O)c1C,-1.4241961,-1.2197353839874268,0.2044607400894165,0.2044607400894165
CC1=CC[C@@H](CC1)C(C)(C)O,CC1=CC[C@@H](CC1)C(C)(C)O,-2.337,-2.132617473602295,0.20438241958618164,0.20438241958618164
Nc1cccc(c1)[N+]([O-])=O,Nc1cccc(c1)[N+]([O-])=O,-2.0611,-1.8567205667495728,0.20437943935394287,0.20437943935394287
OC(=O)CN(C[P](O)(O)=O)C[P](O)(O)=O,OC(=O)CN(C[P](O)(O)=O)C[P](O)(O)=O,-0.0256,0.17875391244888306,0.20435391180217266,0.20435391180217266
CCC[C@H]1CCCCN1,CCC[C@H]1CCCCN1,-0.8493,-0.6449593901634216,0.2043406367301941,0.2043406367301941
CCOC(=O)c1ccc(OC)c(OC)c1C([O-])=O,CCOC(=O)c1ccc(OC)c(OC)c1C([O-])=O,-2.253,-2.4573378562927246,-0.20433783531188965,0.20433783531188965
CO[P](=O)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,CO[P](=O)(OC1=C(Cl)C=C(Br)C(=C1)Cl)C2=CC=CC=C2,-4.99,-5.194323539733887,-0.20432376861572266,0.20432376861572266
Cc1ccnc2c1ccc3c(C)ccnc23,Cc1ccnc2c1ccc3c(C)ccnc23,-3.9686,-3.7645339965820312,0.20406603813171387,0.20406603813171387
[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2,[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2,0.4349,0.23091387748718262,-0.20398610830307007,0.20398610830307007
O=C(COC(=O)c1ccccc1)N2CCOCC2,O=C(COC(=O)c1ccccc1)N2CCOCC2,-1.7734,-1.5696691274642944,0.20373082160949707,0.20373082160949707
[Cs],[Cs],0.2557642,0.45940661430358887,0.20364242792129517,0.20364242792129517
CC(C)(C)c1ccc(O)cc1,CC(C)(C)c1ccc(O)cc1,-2.3914008,-2.5950307846069336,-0.2036299705505371,0.2036299705505371
OC(=O)c1ccc(NC(=O)c2cccnc2)cc1,OC(=O)c1ccc(NC(=O)c2cccnc2)cc1,-3.0832,-2.879581928253174,0.20361804962158203,0.20361804962158203
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.[O-][W]([O-])(=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O.O=[W](=O)=O,-0.4724611,-0.6760729551315308,-0.2036118507385254,0.2036118507385254
CO[Si](CC(C)C)(OC)C(C)C,CO[Si](CC(C)C)(OC)C(C)C,-4.024301,-3.8207573890686035,0.20354366302490234,0.20354366302490234
Cc1ccc(N)cc1N,Cc1ccc(N)cc1N,-0.5071845,-0.7106677293777466,-0.2034832239151001,0.2034832239151001
CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC,-7.7291536,-7.5258564949035645,0.20329713821411133,0.20329713821411133
CCOC1CC1,CCOC1CC1,-0.6407,-0.8439809083938599,-0.20328092575073242,0.20328092575073242
CC1=CC2=C(C=C1)S(=O)(=O)C=C2,CC1=CC2=C(C=C1)S(=O)(=O)C=C2,-2.65,-2.447019577026367,0.20298051834106445,0.20298051834106445
CNC(=O)O\N=C\C(C)(C)[S](C)=O,CNC(=O)O\N=C\C(C)(C)[S](C)=O,-0.8673,-0.6644802093505859,0.20281976461410522,0.20281976461410522
CNC(=O)O\N=C(/C)SC,CNC(=O)O\N=C(/C)SC,-0.4466,-0.243818998336792,0.20278099179267883,0.20278099179267883
[Na+].CCC([O-])=O,[Na+].CCC([O-])=O,0.7164229,0.5136641263961792,-0.2027587890625,0.2027587890625
NCC(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,NCC(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-0.73,-0.9326921701431274,-0.2026921510696411,0.2026921510696411
CC(=C)C1CC=C(C)C(=O)C1,CC(=C)C1CC=C(C)C(=O)C1,-2.0628,-1.8601473569869995,0.20265257358551025,0.20265257358551025
CC(C)C(Br)C(O)=O,CC(C)C(Br)C(O)=O,-1.103,-0.9003514647483826,0.2026485800743103,0.2026485800743103
Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl ,-7.21,-7.412512302398682,-0.20251226425170898,0.20251226425170898
NC(Cc1[nH]nc2ccccc12)C(O)=O,NC(Cc1[nH]nc2ccccc12)C(O)=O,-1.4091,-1.6114881038665771,-0.20238804817199707,0.20238804817199707
NC(=NO)N1CC2=CC=CC3=C(Cl)C=CC(=C23)C1,NC(=NO)N1CC2=CC=CC3=C(Cl)C=CC(=C23)C1,-2.0,-2.202385902404785,-0.20238590240478516,0.20238590240478516
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,-2.0,-1.7976388931274414,0.2023611068725586,0.2023611068725586
Cc1ccc(O)c(C)c1,Cc1ccc(O)c(C)c1,-1.191,-1.3930768966674805,-0.20207691192626953,0.20207691192626953
COc1ccc(CCC#N)cc1OC,COc1ccc(CCC#N)cc1OC,-1.9013448,-2.103273391723633,-0.20192861557006836,0.20192861557006836
[Na+].Oc1ccccc1C([O-])=O,[Na+].Oc1ccccc1C([O-])=O,-0.10749217,-0.3093980550765991,-0.20190588384866714,0.20190588384866714
CC(Cc1ccc(cc1)C(C)(C)C)C=O,CC(Cc1ccc(cc1)C(C)(C)C)C=O,-3.7917821,-3.5900521278381348,0.20173001289367676,0.20173001289367676
COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C1O,COC1[C@H](O)C(C)O[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CCC4C3CC[C@]5(C)[C@H](CC[C@]45O)C6=CC(=O)OC6)C2)C1O,-3.1373,-3.3388233184814453,-0.2015233039855957,0.2015233039855957
[NH4+].[Cl-],[NH4+].[Cl-],0.8422541,1.043387770652771,0.20113366842269897,0.20113366842269897
CCC(=O)OCCc1ccccc1,CCC(=O)OCCc1ccccc1,-3.1174443,-3.3185081481933594,-0.201063871383667,0.201063871383667
CC(C)CCCCCC(=O)NCCCCCC(O)=O,CC(C)CCCCCC(=O)NCCCCCC(O)=O,-2.7708535,-2.9718775749206543,-0.20102405548095703,0.20102405548095703
CCOC(=O)CCC(=O)OCC,CCOC(=O)CCC(=O)OCC,-0.96,-1.1608220338821411,-0.20082205533981323,0.20082205533981323
N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)S1,N[S](=O)(=O)C1=NN=C(N[S](=O)(=O)C2=C(C=CC=C2)C(O)=O)S1,-2.32,-2.1191940307617188,0.2008059024810791,0.2008059024810791
ClCC1CO1,ClCC1CO1,-0.14737368,0.053389906883239746,0.20076358318328857,0.20076358318328857
Oc1ccc(cc1)N=O,Oc1ccc(cc1)N=O,-1.5462,-1.345454216003418,0.2007458209991455,0.2007458209991455
NCCC(O)=O,NCCC(O)=O,0.786548,0.5859197974205017,-0.20062822103500366,0.20062822103500366
OCC(Cl)(Cl)Cl,OCC(Cl)(Cl)Cl,-0.2537,-0.454242467880249,-0.20054247975349426,0.20054247975349426
Clc1ccc(c2ccccc2)c(Cl)c1Cl,Clc1ccc(c2ccccc2)c(Cl)c1Cl,-6.1799,-6.3803391456604,-0.2004389762878418,0.2004389762878418
C(CNCc1ccccc1)NCc2ccccc2,C(CNCc1ccccc1)NCc2ccccc2,-1.7865,-1.9869028329849243,-0.2004028558731079,0.2004028558731079
Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,-2.3570247,-2.5574121475219727,-0.20038747787475586,0.20038747787475586
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,-3.0,-3.200314998626709,-0.20031499862670898,0.20031499862670898
NC(C(=O)O)C1=CC=C(O)C=C1,NC(C(=O)O)C1=CC=C(O)C=C1,-0.53,-0.7303122878074646,-0.2003123164176941,0.2003123164176941
NC(=S)NCC=C,NC(=S)NCC=C,-0.294,-0.49430158734321594,-0.20030158758163452,0.20030158758163452
O=C1CSC(=S)N1,O=C1CSC(=S)N1,-1.7723,-1.5722533464431763,0.20004665851593018,0.20004665851593018
CC(C)C(=O)Oc1ccc(cc1)[N+]([O-])=O,CC(C)C(=O)Oc1ccc(cc1)[N+]([O-])=O,-3.9588,-3.7588000297546387,0.20000004768371582,0.20000004768371582
Nc1cc(Cl)cc(Cl)c1,Nc1cc(Cl)cc(Cl)c1,-2.3153,-2.115412473678589,0.19988751411437988,0.19988751411437988
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2 ,-3.38,-3.180321216583252,0.19967889785766602,0.19967889785766602
[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O,0.4321,0.23265385627746582,-0.19944614171981812,0.19944614171981812
N#CCCN(CCC#N)C(CC1=CC=C(O)C=C1)C(=O)O,N#CCCN(CCC#N)C(CC1=CC=C(O)C=C1)C(=O)O,-1.68,-1.8792672157287598,-0.19926726818084717,0.19926726818084717
CC1=C2C(O)C3C(CC(C)C2CC1=O)OC(=O)C3C,CC1=C2C(O)C3C(CC(C)C2CC1=O)OC(=O)C3C,-1.95,-1.7510435581207275,0.19895648956298828,0.19895648956298828
CC(C)CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,CC(C)CN1C=CC(=NC1=O)N[S](=O)(=O)C2=CC=C(N)C=C2,-3.11,-3.3087172508239746,-0.19871735572814941,0.19871735572814941
CCN(CC)C(=O)OC,CCN(CC)C(=O)OC,-0.2918,-0.09327679872512817,0.19852319359779358,0.19852319359779358
CN[S]#CNCO,CN[S]#CNCO,-0.0798,0.11861079931259155,0.19841080158948898,0.19841080158948898
COc1cc(cc(Cl)n1)C(Cl)(Cl)Cl,COc1cc(cc(Cl)n1)C(Cl)(Cl)Cl,-4.3635,-4.165160655975342,0.19833946228027344,0.19833946228027344
CCCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,CCCNC(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2,-3.89,-3.6917219161987305,0.19827818870544434,0.19827818870544434
CC(C)C(C)CO,CC(C)C(C)CO,-0.39,-0.5881969332695007,-0.19819694757461548,0.19819694757461548
NNC(=O)CC(=O)NN,NNC(=O)CC(=O)NN,-0.121,0.07711270451545715,0.19811270385980606,0.19811270385980606
CC(=C)C(=O)O[Zn]O,CC(=C)C(=O)O[Zn]O,-4.2239604,-4.025876045227051,0.19808435440063477,0.19808435440063477
CCCCCCCS,CCCCCCCS,-4.1549,-4.352977275848389,-0.19807720184326172,0.19807720184326172
CCCCCCCCC=O,CCCCCCCCC=O,-3.1487064,-3.346768856048584,-0.19806241989135742,0.19806241989135742
OC(=O)C(=O)Nc1ccccc1,OC(=O)C(=O)Nc1ccccc1,-1.3019,-1.1039341688156128,0.1979658603668213,0.1979658603668213
CCCc1cc(F)ccc1O,CCCc1cc(F)ccc1O,-1.887,-2.0848793983459473,-0.19787943363189697,0.19787943363189697
C[C@H]([C@H](C)C([O-])=O)C([O-])=O,C[C@H]([C@H](C)C([O-])=O)C([O-])=O,-0.688,-0.8858773112297058,-0.19787728786468506,0.19787728786468506
c1ccccc1OC,c1ccccc1OC,-1.85,-1.6522928476333618,0.1977071762084961,0.1977071762084961
O=C1NC(=O)NC(=O)C1(CC)C(C)C,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,-1.9503661394119263,0.19763386249542236,0.19763386249542236
CCO[P](=S)(OCC)SCCl,CCO[P](=S)(OCC)SCCl,-3.5924,-3.394815444946289,0.1975846290588379,0.1975846290588379
CCC(C)(C)c1ccc(O)cc1,CCC(C)(C)c1ccc(O)cc1,-2.9902,-2.792663097381592,0.19753694534301758,0.19753694534301758
CC(C)C1NC(=O)CNC1=O,CC(C)C1NC(=O)CNC1=O,-0.8926,-0.6951124668121338,0.19748753309249878,0.19748753309249878
CCC(=O)OCC(C)C,CCC(=O)OCC(C)C,-1.8841,-2.081387519836426,-0.19728755950927734,0.19728755950927734
CC(C)C(C)C(C)C(O)C#CC(C)C(C)O,CC(C)C(C)C(C)C(O)C#CC(C)C(C)O,-2.2756,-2.078530788421631,0.1970691680908203,0.1970691680908203
N(CC\C=C1\c2c(CCc3c1cccc3)cccc2)C,N(CC\C=C1\c2c(CCc3c1cccc3)cccc2)C,-4.02,-4.217041969299316,-0.19704198837280273,0.19704198837280273
CSCC[C@@H](NC(C)=O)C([O-])=O,CSCC[C@@H](NC(C)=O)C([O-])=O,-0.3216,-0.5186297297477722,-0.1970297396183014,0.1970297396183014
[NH4+].O.NC([O-])=O,[NH4+].O.NC([O-])=O,0.711594,0.5146049857139587,-0.1969889998435974,0.1969889998435974
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,-6.5052,-6.308236122131348,0.19696378707885742,0.19696378707885742
CC(C)CCBr,CC(C)CCBr,-2.886,-2.6892199516296387,0.19677996635437012,0.19677996635437012
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-4.512,-4.708543300628662,-0.19654321670532227,0.19654321670532227
CN(C)C=O,CN(C)C=O,1.1361123,0.9395966529846191,-0.19651567935943604,0.19651567935943604
[F-].[K+],[F-].[K+],1.2284073,1.4248558282852173,0.19644856452941895,0.19644856452941895
CCCC(C)O[N+]([O-])=O,CCCC(C)O[N+]([O-])=O,-2.4809,-2.284475803375244,0.19642424583435059,0.19642424583435059
COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.08,-2.276228904724121,-0.1962289810180664,0.1962289810180664
NC1=CC=CC2=C1C=CC(=C2)[S](O)(=O)=O,NC1=CC=CC2=C1C=CC(=C2)[S](O)(=O)=O,-2.24,-2.0437874794006348,0.1962125301361084,0.1962125301361084
CC(C)(C)[C@@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2,-3.6786,-3.874633312225342,-0.19603323936462402,0.19603323936462402
NC(=O)CBr,NC(=O)CBr,0.0643,0.26008445024490356,0.19578444957733154,0.19578444957733154
OC(CCl)CCl,OC(CCl)CCl,-0.115,0.08062627911567688,0.19562628120183945,0.19562628120183945
CCCC(C)(C)CO,CCCC(C)(C)CO,-1.4391,-1.2441091537475586,0.194990873336792,0.194990873336792
CCO[P](=O)(C(=O)c1c(C)cc(C)cc1C)c2ccccc2,CCO[P](=O)(C(=O)c1c(C)cc(C)cc1C)c2ccccc2,-3.9560819,-4.151028156280518,-0.1949462890625,0.1949462890625
CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,-1.7,-1.8948594331741333,-0.19485938549041748,0.19485938549041748
ClC(Br)C(Cl)Br,ClC(Br)C(Cl)Br,-2.5644,-2.759136199951172,-0.19473624229431152,0.19473624229431152
CCCC(=O)OCCC(C)C,CCCC(=O)OCCC(C)C,-2.932852,-3.1273574829101562,-0.1945054531097412,0.1945054531097412
CNC(=O)ON=CC(C)(C)SC,CNC(=O)ON=CC(C)(C)SC,-0.71,-0.9044559001922607,-0.19445592164993286,0.19445592164993286
CCNc1cccc2ccccc12,CCNc1cccc2ccccc12,-3.1922,-2.997978687286377,0.19422125816345215,0.19422125816345215
CCCC=C(CC)C=O,CCCC=C(CC)C=O,-2.46,-2.2659173011779785,0.19408273696899414,0.19408273696899414
CCOC(=S)SSC(=S)OCC,CCOC(=S)SSC(=S)OCC,-4.9432,-5.137199401855469,-0.1939992904663086,0.1939992904663086
C1CCOCC1,C1CCOCC1,-0.031,0.16299456357955933,0.19399456307291985,0.19399456307291985
CCCCCCCC(=O)OC,CCCCCCCC(=O)OC,-3.17,-3.363964080810547,-0.19396400451660156,0.19396400451660156
CC\C=C/CCO,CC\C=C/CCO,-0.7858548,-0.5919545888900757,0.1939002275466919,0.1939002275466919
CCC(O)COC1CCCCC1C(C)(C)C,CCC(O)COC1CCCCC1C(C)(C)C,-3.6987343,-3.5049452781677246,0.19378900527954102,0.19378900527954102
CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.7661,-0.9596621990203857,-0.19356220960617065,0.19356220960617065
Cc1cc(C)c(N)c(c1)[S](O)(=O)=O,Cc1cc(C)c(N)c(c1)[S](O)(=O)=O,-1.8195435,-1.626064419746399,0.19347906112670898,0.19347906112670898
ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,ClC1=CC=C(C=C1)C2=C(Cl)C=C(Cl)C=C2,-6.0,-6.1934614181518555,-0.19346141815185547,0.19346141815185547
[O-][N+](=O)c1ccc(F)c(c1)[N+]([O-])=O,[O-][N+](=O)c1ccc(F)c(c1)[N+]([O-])=O,-2.6677,-2.8611392974853516,-0.19343924522399902,0.19343924522399902
O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,O[C@H]([C@H](O)[C@H](O)C(O)=O)[C@@H](O)C(O)=O,-0.3225,-0.12928634881973267,0.19321364164352417,0.19321364164352417
Clc1ccc(cc1)C(=C(Cl)Cl)c2ccccc2Cl,Clc1ccc(cc1)C(=C(Cl)Cl)c2ccccc2Cl,-6.3563,-6.549472808837891,-0.19317293167114258,0.19317293167114258
CC1NC(C)SC(C)S1,CC1NC(C)SC(C)S1,-1.3679,-1.1747627258300781,0.1931372880935669,0.1931372880935669
OC(=O)C=C(Br)Br,OC(=O)C=C(Br)Br,-0.8358,-0.6426858901977539,0.19311410188674927,0.19311410188674927
CCOC(=O)CCl,CCOC(=O)CCl,-0.8005,-0.6078436374664307,0.19265633821487427,0.19265633821487427
CCBr,CCBr,-1.086,-1.2786489725112915,-0.1926490068435669,0.1926490068435669
CNC(=O)N(C)C(=O)CC#N,CNC(=O)N(C)C(=O)CC#N,0.1709,-0.02173522114753723,-0.19263522326946259,0.19263522326946259
COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,-5.06227,-5.254855632781982,-0.19258546829223633,0.19258546829223633
CC(N)=S,CC(N)=S,0.33633953,0.528672456741333,0.192332923412323,0.192332923412323
NC(N)=NC(N)=Nc1ccc2ccccc2c1,NC(N)=NC(N)=Nc1ccc2ccccc2c1,-2.5497,-2.7417850494384766,-0.19208502769470215,0.19208502769470215
C1C=CCC=C1,C1C=CCC=C1,-2.0587,-1.8670042753219604,0.19169580936431885,0.19169580936431885
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174,-3.808701515197754,-0.19130158424377441,0.19130158424377441
CCCCCCBr,CCCCCCBr,-3.8078,-3.998915195465088,-0.191115140914917,0.191115140914917
OC\C=C/CO,OC\C=C/CO,0.8466852,0.655580997467041,-0.19110417366027832,0.19110417366027832
CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,CCO[P](=S)(NC(C)CC)Oc1cc(C)ccc1[N+]([O-])=O,-4.814,-4.623046398162842,0.19095373153686523,0.19095373153686523
N[S](=O)(=O)C1=CC2=C(S1)C(O)CC[S]2=O,N[S](=O)(=O)C1=CC2=C(S1)C(O)CC[S]2=O,-1.57,-1.7608543634414673,-0.19085431098937988,0.19085431098937988
Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2Cl,Clc1ccccc1c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.5226,-7.713076591491699,-0.1904764175415039,0.1904764175415039
[NH4+].[I-],[NH4+].[I-],1.086776,0.8963266611099243,-0.19044935703277588,0.19044935703277588
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-4.933,-4.742556571960449,0.1904435157775879,0.1904435157775879
COc1nc(C)nc(NC(=O)N[S](=O)(=O)c2ccccc2OCCCl)n1,COc1nc(C)nc(NC(=O)N[S](=O)(=O)c2ccccc2OCCCl)n1,-4.0989,-3.9086427688598633,0.19025707244873047,0.19025707244873047
[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13,[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13,0.3133,0.503458559513092,0.19015854597091675,0.19015854597091675
Cc1ccccc1CCO,Cc1ccccc1CCO,-1.042878,-1.2329566478729248,-0.19007861614227295,0.19007861614227295
[O-][N+](=O)c1oc(cc1)\C=N\N2CCCOC2=O,[O-][N+](=O)c1oc(cc1)\C=N\N2CCCOC2=O,-3.4757,-3.2856240272521973,0.19007587432861328,0.19007587432861328
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.2423,-3.0524258613586426,0.18987417221069336,0.18987417221069336
CC(C)NC(=O)C(C)=C,CC(C)NC(=O)C(C)=C,-0.6201429,-0.8100056648254395,-0.18986278772354126,0.18986278772354126
CC(CC/C=C(C)/CCC=O)C=C,CC(CC/C=C(C)/CCC=O)C=C,-3.793576,-3.6037745475769043,0.18980145454406738,0.18980145454406738
c(c(c(c1ccc2)c2)ccc3)(c3)C1,c(c(c(c1ccc2)c2)ccc3)(c3)C1,-4.91,-4.720198631286621,0.18980121612548828,0.18980121612548828
ON(C(=O)c1ccccc1)c2cccc3ccccc23,ON(C(=O)c1ccccc1)c2cccc3ccccc23,-3.3065,-3.4962921142578125,-0.18979215621948242,0.18979215621948242
CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,CCCS(=O)(=O)C(S(=O)(=O)CCC)S(=O)(=O)CCC,-1.95,-1.7603386640548706,0.18966138362884521,0.18966138362884521
CCCCCCCCCC(O)=O,CCCCCCCCCC(O)=O,-3.4452162,-3.2556052207946777,0.18961095809936523,0.18961095809936523
Oc1ccc(Cl)c(O)c1,Oc1ccc(Cl)c(O)c1,-1.0705676,-0.8809956908226013,0.18957191705703735,0.18957191705703735
[H+].[Cl-].COC(=O)C(N)CO,[H+].[Cl-].COC(=O)C(N)CO,0.5774208,0.38788747787475586,-0.1895332932472229,0.1895332932472229
OC(=O)CCCOc1cc(Cl)c(Cl)cc1Cl,OC(=O)CCCOc1cc(Cl)c(Cl)cc1Cl,-3.8294,-4.018774032592773,-0.18937397003173828,0.18937397003173828
CCC=C,CCC=C,-1.94,-1.750681757926941,0.18931829929351807,0.18931829929351807
BrC1=CC=C(C=C1)N=C=S,BrC1=CC=C(C=C1)N=C=S,-4.27,-4.080694198608398,0.18930578231811523,0.18930578231811523
CC(O)C(F)(F)F,CC(O)C(F)(F)F,0.3094,0.12011158466339111,-0.1892884075641632,0.1892884075641632
CCCC(=O)N(CS[P](=S)(OC)OC)c1ccccc1Cl,CCCC(=O)N(CS[P](=S)(OC)OC)c1ccccc1Cl,-5.204,-5.014742374420166,0.18925762176513672,0.18925762176513672
CSCCC(N(CCC#N)CCC#N)C(O)=O,CSCCC(N(CCC#N)CCC#N)C(O)=O,-1.3279,-1.1387994289398193,0.18910062313079834,0.18910062313079834
COC1=CC=C2C=C(C(C)C(=O)OCC(C)=O)C=CC2=C1,COC1=CC=C2C=C(C(C)C(=O)OCC(C)=O)C=CC2=C1,-4.65,-4.460973262786865,0.1890268325805664,0.1890268325805664
[O-][N+](=O)C1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,[O-][N+](=O)C1=CC=CC=C1N[S](=O)(=O)C2=CC=CC=C2,-4.01,-4.198986053466797,-0.18898582458496094,0.18898582458496094
CC1CCC(C(O)C1)C(C)=C,CC1CCC(C(O)C1)C(C)=C,-1.7111124,-1.9000741243362427,-0.18896174430847168,0.18896174430847168
COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,COC1=CC2=C(SC3=C(C=CC=C3)N2CC(C)CN(C)C)C=C1,-4.37,-4.181382179260254,0.18861770629882812,0.18861770629882812
CC(C)(C)[C@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2,CC(C)(C)[C@H](O)[C@H](Oc1ccc(Cl)cc1)n2cncn2,-3.9524,-3.7640180587768555,0.18838191032409668,0.18838191032409668
C1(=O)NC(=O)NC(C(=O)O)=C1,C1(=O)NC(=O)NC(C(=O)O)=C1,-1.93,-1.7416659593582153,0.18833398818969727,0.18833398818969727
Clc1ccc(Cl)c(c1)c2ccccc2,Clc1ccc(Cl)c(c1)c2ccccc2,-5.2993,-5.111026287078857,0.18827390670776367,0.18827390670776367
IC1=CNC(=O)C=C1,IC1=CNC(=O)C=C1,-1.7423,-1.5540319681167603,0.18826806545257568,0.18826806545257568
[I-].[Cs+],[I-].[Cs+],0.4112261,0.5994818210601807,0.18825572729110718,0.18825572729110718
Cc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)[N+]([O-])=O,Cc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)[N+]([O-])=O,-7.5579677,-7.36973237991333,0.18823528289794922,0.18823528289794922
CCC(O)CN(CC(O)CC)CC(O)CC,CCC(O)CN(CC(O)CC)CC(O)CC,-0.5229,-0.3346828818321228,0.18821710348129272,0.18821710348129272
CC1=C2C=CC=CC2=C(CN2CCOCC2)C2=C1C=CC=C2,CC1=C2C=CC=CC2=C(CN2CCOCC2)C2=C1C=CC=C2,-4.4,-4.211914539337158,0.18808555603027344,0.18808555603027344
CCCCCC(C)CO,CCCCCC(C)CO,-2.528127,-2.340266227722168,0.18786072731018066,0.18786072731018066
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.144,-6.3317766189575195,-0.1877765655517578,0.1877765655517578
CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,CCCCCCCCO[P](=O)(Oc1ccccc1)Oc2ccccc2,-6.4131,-6.225409030914307,0.18769073486328125,0.18769073486328125
CCCC1CO1,CCCC1CO1,-0.57344675,-0.7610914707183838,-0.18764472007751465,0.18764472007751465
